episode_id,state,event_type,event_begin_time,event_end_time,damage_property,event_latitude,event_longitude,Date,Time
110397,Illinois,flood,2016-08-30 03:50:00,2016-08-30 10:00:00,2000.0,41.5,-89.02,2016-08-30,03:50:00
103662,Texas,flood,2016-04-16 15:20:00,2016-04-16 16:00:00,0.0,34.1478,-101.3099,2016-04-16,15:20:00
103662,Texas,flood,2016-04-16 19:10:00,2016-04-16 20:10:00,0.0,34.0138,-100.3039,2016-04-16,19:10:00
104709,Texas,flood,2016-06-01 09:30:00,2016-06-01 17:00:00,0.0,34.31,-102.61,2016-06-01,09:30:00
104709,Texas,flood,2016-06-01 09:30:00,2016-06-01 17:00:00,0.0,34.31,-103.04,2016-06-01,09:30:00
107649,Texas,flood,2016-08-23 17:30:00,2016-08-23 23:00:00,0.0,33.83,-101.97,2016-08-23,17:30:00
107649,Texas,flood,2016-08-23 18:30:00,2016-08-23 21:00:00,12000.0,33.7,-102.06,2016-08-23,18:30:00
108062,Texas,flood,2016-08-31 15:05:00,2016-08-31 17:00:00,250000.0,33.46,-101.94,2016-08-31,15:05:00
109455,Texas,flood,2016-10-06 17:06:00,2016-10-06 21:00:00,0.0,34.3273,-100.0,2016-10-06,17:06:00
109455,Texas,flood,2016-10-06 17:30:00,2016-10-06 21:30:00,0.0,34.31,-100.0638,2016-10-06,17:30:00
110330,Texas,flood,2016-11-02 16:17:00,2016-11-02 18:00:00,0.0,33.6301,-101.3884,2016-11-02,16:17:00
110330,Texas,flood,2016-11-02 16:32:00,2016-11-02 17:30:00,20000.0,34.4292,-100.227,2016-11-02,16:32:00
105791,Maryland,flood,2016-05-02 19:41:00,2016-05-02 23:15:00,0.0,38.6646,-76.53,2016-05-02,19:41:00
105791,Maryland,flood,2016-05-02 19:41:00,2016-05-02 23:15:00,0.0,38.707,-76.5327,2016-05-02,19:41:00
105791,Maryland,flood,2016-05-02 21:20:00,2016-05-02 22:28:00,0.0,39.0651,-77.0277,2016-05-02,21:20:00
105796,Virginia,flood,2016-05-05 09:50:00,2016-05-05 12:50:00,0.0,38.3373,-79.1124,2016-05-05,09:50:00
105797,Virginia,flood,2016-05-06 03:00:00,2016-05-06 07:00:00,0.0,39.3947,-78.2977,2016-05-06,03:00:00
105845,District of columbia,flood,2016-05-02 21:42:00,2016-05-03 05:51:00,0.0,38.97,-77.04,2016-05-02,21:42:00
107112,Virginia,flood,2016-06-02 14:42:00,2016-06-02 20:00:00,0.0,38.433,-79.041,2016-06-02,14:42:00
107112,Virginia,flood,2016-06-02 16:00:00,2016-06-02 20:00:00,0.0,38.3372,-79.1149,2016-06-02,16:00:00
107112,Virginia,flood,2016-06-02 17:05:00,2016-06-02 22:15:00,0.0,37.871,-78.8201,2016-06-02,17:05:00
107112,Virginia,flood,2016-06-02 17:22:00,2016-06-02 22:15:00,0.0,37.7966,-78.9992,2016-06-02,17:22:00
107112,Virginia,flood,2016-06-02 17:39:00,2016-06-02 22:15:00,0.0,37.7113,-78.9286,2016-06-02,17:39:00
107122,Maryland,flood,2016-06-02 19:00:00,2016-06-03 00:00:00,0.0,39.6273,-78.8381,2016-06-02,19:00:00
107122,Maryland,flood,2016-06-02 19:00:00,2016-06-03 00:00:00,0.0,39.4889,-79.0425,2016-06-02,19:00:00
107123,West virginia,flood,2016-06-02 23:21:00,2016-06-03 00:30:00,0.0,39.3898,-78.8541,2016-06-02,23:21:00
107123,West virginia,flood,2016-06-02 19:45:00,2016-06-03 00:45:00,0.0,39.3648,-78.7455,2016-06-02,19:45:00
107123,West virginia,flood,2016-06-02 19:45:00,2016-06-03 00:45:00,0.0,39.33,-78.65,2016-06-02,19:45:00
107123,West virginia,flood,2016-06-02 19:45:00,2016-06-03 00:45:00,0.0,39.3286,-78.7299,2016-06-02,19:45:00
107123,West virginia,flood,2016-06-02 19:45:00,2016-06-03 00:45:00,0.0,39.45,-78.69,2016-06-02,19:45:00
107610,Virginia,flood,2016-06-05 05:10:00,2016-06-05 10:03:00,0.0,38.69,-78.64,2016-06-05,05:10:00
107610,Virginia,flood,2016-06-04 16:03:00,2016-06-05 10:30:00,0.0,38.4468,-79.0579,2016-06-04,16:03:00
107610,Virginia,flood,2016-06-04 16:05:00,2016-06-05 10:30:00,0.0,38.4629,-78.865,2016-06-04,16:05:00
107610,Virginia,flood,2016-06-04 18:39:00,2016-06-05 10:30:00,0.0,38.4398,-78.935,2016-06-04,18:39:00
107610,Virginia,flood,2016-06-04 22:40:00,2016-06-05 13:30:00,0.0,38.6166,-78.6684,2016-06-04,22:40:00
107610,Virginia,flood,2016-06-04 22:40:00,2016-06-05 10:30:00,0.0,38.4935,-78.9267,2016-06-04,22:40:00
107610,Virginia,flood,2016-06-05 01:32:00,2016-06-05 10:30:00,20000.0,37.7688,-78.9497,2016-06-05,01:32:00
107610,Virginia,flood,2016-06-05 01:32:00,2016-06-05 10:30:00,20000.0,37.8453,-78.7108,2016-06-05,01:32:00
107610,Virginia,flood,2016-06-04 16:13:00,2016-06-04 19:09:00,0.0,38.845,-77.2376,2016-06-04,16:13:00
107610,Virginia,flood,2016-06-04 17:32:00,2016-06-04 19:37:00,0.0,38.9204,-77.304,2016-06-04,17:32:00
107700,Maryland,flood,2016-06-21 13:45:00,2016-06-21 16:00:00,5000.0,39.2463,-76.5075,2016-06-21,13:45:00
107700,Maryland,flood,2016-06-21 13:45:00,2016-06-21 16:00:00,5000.0,39.2414,-76.6217,2016-06-21,13:45:00
107700,Maryland,flood,2016-06-21 13:58:00,2016-06-21 19:45:00,0.0,38.9539,-76.7247,2016-06-21,13:58:00
107700,Maryland,flood,2016-06-21 17:15:00,2016-06-21 19:45:00,0.0,38.9882,-76.6229,2016-06-21,17:15:00
107701,Virginia,flood,2016-06-21 16:30:00,2016-06-21 21:45:00,0.0,38.6511,-78.5466,2016-06-21,16:30:00
107712,Virginia,flood,2016-06-23 06:36:00,2016-06-23 12:00:00,0.0,38.6602,-78.4697,2016-06-23,06:36:00
107712,Virginia,flood,2016-06-23 08:24:00,2016-06-23 16:00:00,0.0,38.8662,-78.7054,2016-06-23,08:24:00
107715,Virginia,flood,2016-06-28 01:10:00,2016-06-28 03:30:00,0.0,38.709,-77.158,2016-06-28,01:10:00
108534,Maryland,flood,2016-07-01 22:00:00,2016-07-02 01:00:00,5000.0,38.7058,-76.5345,2016-07-01,22:00:00
108537,District of columbia,flood,2016-07-20 01:30:00,2016-07-20 07:30:00,0.0,38.9145,-77.0166,2016-07-20,01:30:00
108537,District of columbia,flood,2016-07-20 05:30:00,2016-07-20 07:30:00,0.0,38.8822,-77.0217,2016-07-20,05:30:00
108539,West virginia,flood,2016-07-28 16:31:00,2016-07-28 19:15:00,0.0,39.5676,-78.1895,2016-07-28,16:31:00
108540,Maryland,flood,2016-07-28 15:10:00,2016-07-29 03:30:00,0.0,39.1814,-77.0614,2016-07-28,15:10:00
108540,Maryland,flood,2016-07-29 01:17:00,2016-07-29 07:00:00,0.0,38.192,-76.5157,2016-07-29,01:17:00
108547,Maryland,flood,2016-07-30 21:45:00,2016-07-31 08:36:00,0.0,39.13,-76.82,2016-07-30,21:45:00
108547,Maryland,flood,2016-07-30 16:02:00,2016-07-31 21:30:00,0.0,39.555,-77.431,2016-07-30,16:02:00
108547,Maryland,flood,2016-07-30 22:29:00,2016-07-31 22:29:00,0.0,39.6393,-77.1007,2016-07-30,22:29:00
108547,Maryland,flood,2016-07-30 18:48:00,2016-07-30 20:02:00,0.0,39.2175,-77.3176,2016-07-30,18:48:00
108788,Virginia,flood,2016-07-30 19:14:00,2016-07-30 21:15:00,0.0,38.4831,-77.9271,2016-07-30,19:14:00
108788,Virginia,flood,2016-07-30 19:37:00,2016-07-30 21:37:00,0.0,37.9842,-78.503,2016-07-30,19:37:00
108788,Virginia,flood,2016-07-30 19:57:00,2016-07-30 21:57:00,0.0,37.9235,-78.4472,2016-07-30,19:57:00
108788,Virginia,flood,2016-07-30 22:45:00,2016-07-31 03:00:00,0.0,38.5749,-77.9639,2016-07-30,22:45:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-09 22:00:00,0.0,35.6049,-91.2918,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-31 23:59:00,0.0,35.2951,-91.3943,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-04 12:00:00,0.0,35.2682,-91.6419,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-26 00:00:00,0.0,35.2703,-91.2393,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-17 17:15:00,0.0,35.0016,-92.7153,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-31 23:59:00,0.0,35.1317,-91.45100000000001,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-31 23:59:00,0.0,34.9795,-91.4939,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-06 03:20:00,0.0,35.1276,-92.7325,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-05 17:00:00,0.0,35.0783,-92.5403,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-04 04:20:00,0.0,34.7531,-92.2714,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-03 14:20:00,0.0,35.2518,-93.1629,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-06 07:40:00,0.0,33.9787,-91.3833,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-17 02:30:00,0.0,33.5834,-92.8048,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-06 10:20:00,0.0,34.2901,-91.9945,2016-01-01,00:00:00
103159,Arkansas,flood,2016-01-01 00:00:00,2016-01-31 23:59:00,0.0,34.6856,-91.3153,2016-01-01,00:00:00
103162,Arkansas,flood,2016-01-24 00:00:00,2016-01-25 21:48:00,0.0,33.5971,-92.8173,2016-01-24,00:00:00
104444,Arkansas,flood,2016-03-10 12:30:00,2016-03-12 14:15:00,0.0,34.9822,-92.7322,2016-03-10,12:30:00
104444,Arkansas,flood,2016-03-10 19:00:00,2016-03-11 20:00:00,0.0,33.8908,-93.3084,2016-03-10,19:00:00
104444,Arkansas,flood,2016-03-10 09:00:00,2016-03-23 04:30:00,0.0,33.6387,-92.8674,2016-03-10,09:00:00
104444,Arkansas,flood,2016-03-10 02:00:00,2016-03-26 08:00:00,0.0,35.2759,-91.2431,2016-03-10,02:00:00
104444,Arkansas,flood,2016-03-10 09:45:00,2016-03-30 03:30:00,0.0,35.3124,-91.4475,2016-03-10,09:45:00
104444,Arkansas,flood,2016-03-10 15:00:00,2016-03-31 23:59:00,0.0,34.7214,-91.3383,2016-03-10,15:00:00
104444,Arkansas,flood,2016-03-10 02:00:00,2016-03-11 09:00:00,0.0,34.1847,-93.0075,2016-03-10,02:00:00
104444,Arkansas,flood,2016-03-10 18:45:00,2016-03-11 19:30:00,0.0,35.0591,-93.3981,2016-03-10,18:45:00
104462,Arkansas,flood,2016-03-01 00:00:00,2016-03-04 05:20:00,0.0,35.2933,-91.4179,2016-03-01,00:00:00
104462,Arkansas,flood,2016-03-01 00:00:00,2016-03-04 00:00:00,0.0,34.699,-91.3369,2016-03-01,00:00:00
104462,Arkansas,flood,2016-03-01 00:00:00,2016-03-03 06:00:00,0.0,35.2969,-91.249,2016-03-01,00:00:00
104463,Arkansas,flood,2016-03-31 06:00:00,2016-03-31 22:59:00,0.0,35.2891,-91.2514,2016-03-31,06:00:00
104463,Arkansas,flood,2016-03-31 02:30:00,2016-03-31 22:59:00,0.0,35.2927,-91.4179,2016-03-31,02:30:00
106428,Arkansas,flood,2016-05-01 00:00:00,2016-05-02 10:45:00,0.0,35.059,-93.4,2016-05-01,00:00:00
106428,Arkansas,flood,2016-05-01 00:00:00,2016-05-01 06:06:00,0.0,34.5559,-92.6226,2016-05-01,00:00:00
106428,Arkansas,flood,2016-05-01 00:00:00,2016-05-01 08:00:00,0.0,33.8798,-93.3065,2016-05-01,00:00:00
106428,Arkansas,flood,2016-05-01 00:00:00,2016-05-01 21:00:00,0.0,34.1228,-93.0482,2016-05-01,00:00:00
106428,Arkansas,flood,2016-05-01 11:00:00,2016-05-14 11:00:00,0.0,33.5992,-92.8236,2016-05-01,11:00:00
106428,Arkansas,flood,2016-05-01 00:00:00,2016-05-11 04:00:00,0.0,35.273,-91.2412,2016-05-01,00:00:00
106428,Arkansas,flood,2016-05-01 16:00:00,2016-05-08 09:15:00,0.0,35.2903,-91.4105,2016-05-01,16:00:00
106432,Arkansas,flood,2016-05-12 00:15:00,2016-05-22 13:00:00,0.0,35.2908,-91.4147,2016-05-12,00:15:00
106432,Arkansas,flood,2016-05-14 17:00:00,2016-05-21 01:00:00,0.0,35.2721,-91.241,2016-05-14,17:00:00
106498,Arkansas,flood,2016-05-26 04:30:00,2016-05-31 23:59:00,0.0,35.2896,-91.414,2016-05-26,04:30:00
106498,Arkansas,flood,2016-05-27 17:00:00,2016-05-31 23:59:00,0.0,35.2736,-91.2413,2016-05-27,17:00:00
107864,Arkansas,flood,2016-06-01 00:00:00,2016-06-13 03:00:00,0.0,35.2755,-91.2451,2016-06-01,00:00:00
107864,Arkansas,flood,2016-06-01 00:00:00,2016-06-20 22:37:00,0.0,35.2899,-91.4121,2016-06-01,00:00:00
107865,Arkansas,flood,2016-06-06 07:00:00,2016-06-21 10:00:00,0.0,34.6928,-91.3204,2016-06-06,07:00:00
110183,Arkansas,flood,2016-08-15 08:15:00,2016-08-16 03:45:00,0.0,34.5566,-92.6262,2016-08-15,08:15:00
110183,Arkansas,flood,2016-08-17 11:15:00,2016-08-31 22:59:00,0.0,35.2936,-91.4183,2016-08-17,11:15:00
110183,Arkansas,flood,2016-08-17 19:00:00,2016-08-31 22:59:00,0.0,35.281,-91.24799999999999,2016-08-17,19:00:00
110184,Arkansas,flood,2016-08-21 05:00:00,2016-08-21 10:00:00,0.0,34.131,-93.0533,2016-08-21,05:00:00
110531,Arkansas,flood,2016-09-01 00:00:00,2016-09-04 21:00:00,0.0,35.277,-91.2459,2016-09-01,00:00:00
110531,Arkansas,flood,2016-09-01 00:00:00,2016-09-06 10:00:00,0.0,35.2944,-91.4214,2016-09-01,00:00:00
112372,Arkansas,flood,2016-12-04 00:00:00,2016-12-08 02:00:00,0.0,35.2765,-91.2458,2016-12-04,00:00:00
112378,Arkansas,flood,2016-12-26 22:30:00,2016-12-31 21:30:00,0.0,33.5965,-92.8369,2016-12-26,22:30:00
112378,Arkansas,flood,2016-12-22 21:00:00,2016-12-26 02:00:00,0.0,35.2798,-91.2461,2016-12-22,21:00:00
103329,Arkansas,flood,2016-01-03 16:00:00,2016-01-16 18:00:00,0.0,35.12,-90.7,2016-01-03,16:00:00
104365,Arkansas,flood,2016-03-30 23:30:00,2016-03-31 01:30:00,0.0,36.2285,-91.0533,2016-03-30,23:30:00
104482,Arkansas,flood,2016-03-10 13:00:00,2016-03-10 15:00:00,0.0,35.9636,-89.899,2016-03-10,13:00:00
104483,Tennessee,flood,2016-03-10 08:25:00,2016-03-10 11:00:00,0.0,35.87,-89.33,2016-03-10,08:25:00
104483,Tennessee,flood,2016-03-10 09:27:00,2016-03-10 11:00:00,0.0,35.6016,-88.8286,2016-03-10,09:27:00
104483,Tennessee,flood,2016-03-10 10:00:00,2016-03-13 22:00:00,0.0,35.1416,-89.8562,2016-03-10,10:00:00
104483,Tennessee,flood,2016-03-10 14:20:00,2016-03-10 19:00:00,0.0,35.42,-89.55,2016-03-10,14:20:00
104483,Tennessee,flood,2016-03-10 10:00:00,2016-03-10 13:00:00,0.0,36.0445,-89.4364,2016-03-10,10:00:00
104483,Tennessee,flood,2016-03-10 14:00:00,2016-03-12 00:00:00,0.0,35.0774,-89.6181,2016-03-10,14:00:00
104483,Tennessee,flood,2016-03-10 09:00:00,2016-03-10 11:00:00,0.0,35.728,-88.5805,2016-03-10,09:00:00
104483,Tennessee,flood,2016-03-10 10:00:00,2016-03-12 00:00:00,0.0,36.42,-89.05,2016-03-10,10:00:00
104483,Tennessee,flood,2016-03-10 10:00:00,2016-03-10 18:00:00,0.0,36.43,-88.8,2016-03-10,10:00:00
104483,Tennessee,flood,2016-03-11 07:00:00,2016-03-11 15:00:00,0.0,35.2909,-89.8525,2016-03-11,07:00:00
104484,Mississippi,flood,2016-03-10 12:00:00,2016-03-12 12:00:00,1000000.0,34.2238,-90.6049,2016-03-10,12:00:00
104484,Mississippi,flood,2016-03-10 12:00:00,2016-03-12 12:00:00,1000000.0,34.02,-90.43,2016-03-10,12:00:00
104484,Mississippi,flood,2016-03-10 03:45:00,2016-03-10 15:00:00,1700000.0,34.82,-90.32,2016-03-10,03:45:00
104484,Mississippi,flood,2016-03-10 03:45:00,2016-03-10 12:00:00,15000.0,34.9861,-90.2348,2016-03-10,03:45:00
104484,Mississippi,flood,2016-03-10 07:00:00,2016-03-10 10:00:00,0.0,34.8008,-89.4534,2016-03-10,07:00:00
104484,Mississippi,flood,2016-03-10 08:59:00,2016-03-10 15:00:00,600000.0,34.5552,-90.0906,2016-03-10,08:59:00
104484,Mississippi,flood,2016-03-10 12:00:00,2016-03-12 12:00:00,2000000.0,34.4426,-90.1847,2016-03-10,12:00:00
102267,Florida,flood,2016-01-28 10:00:00,2016-01-28 18:00:00,3000.0,26.07,-81.71,2016-01-28,10:00:00
110599,Florida,flood,2016-10-04 18:00:00,2016-10-04 21:00:00,500.0,26.1898,-81.7962,2016-10-04,18:00:00
102195,Oregon,flood,2016-01-17 13:00:00,2016-01-17 23:00:00,0.0,42.5024,-123.17,2016-01-17,13:00:00
102195,Oregon,flood,2016-01-17 13:00:00,2016-01-17 23:00:00,0.0,42.4469,-123.5075,2016-01-17,13:00:00
102230,Oregon,flood,2016-01-18 07:52:00,2016-01-22 01:40:00,0.0,43.12,-124.42,2016-01-18,07:52:00
102231,Oregon,flood,2016-01-17 20:50:00,2016-01-18 18:51:00,0.0,42.74,-123.9,2016-01-17,20:50:00
103019,Oregon,flood,2016-03-14 21:00:00,2016-03-16 01:45:00,0.0,43.12,-124.42,2016-03-14,21:00:00
111585,Oregon,flood,2016-12-14 08:00:00,2016-12-15 08:00:00,0.0,42.4123,-123.4362,2016-12-14,08:00:00
111585,Oregon,flood,2016-12-14 08:00:00,2016-12-15 08:00:00,0.0,42.4393,-122.8907,2016-12-14,08:00:00
111589,Oregon,flood,2016-12-14 16:30:00,2016-12-15 06:00:00,0.0,43.2,-123.24,2016-12-14,16:30:00
111590,Oregon,flood,2016-12-15 04:45:00,2016-12-15 20:45:00,0.0,42.93,-124.17,2016-12-15,04:45:00
111591,Oregon,flood,2016-12-15 05:30:00,2016-12-17 15:15:00,0.0,43.12,-124.42,2016-12-15,05:30:00
111592,Oregon,flood,2016-12-15 00:15:00,2016-12-16 06:30:00,0.0,42.74,-123.9,2016-12-15,00:15:00
103611,Wisconsin,flood,2016-03-17 20:30:00,2016-03-21 21:15:00,10000.0,43.5387,-89.5493,2016-03-17,20:30:00
108294,Wisconsin,flood,2016-09-07 06:15:00,2016-09-07 21:41:00,5000.0,43.4967,-88.5505,2016-09-07,06:15:00
108294,Wisconsin,flood,2016-09-08 12:45:00,2016-09-12 22:40:00,2000.0,43.4707,-89.9137,2016-09-08,12:45:00
108294,Wisconsin,flood,2016-09-07 12:00:00,2016-09-08 12:00:00,0.0,43.5733,-90.1353,2016-09-07,12:00:00
108294,Wisconsin,flood,2016-09-07 13:50:00,2016-09-10 22:05:00,2000.0,43.527,-90.0119,2016-09-07,13:50:00
110572,Wisconsin,flood,2016-09-24 00:00:00,2016-09-27 16:00:00,5000.0,43.4661,-89.8958,2016-09-24,00:00:00
110572,Wisconsin,flood,2016-09-23 01:00:00,2016-09-26 01:00:00,5000.0,43.5337,-90.025,2016-09-23,01:00:00
110572,Wisconsin,flood,2016-09-23 14:00:00,2016-09-24 14:00:00,0.0,43.6145,-89.6605,2016-09-23,14:00:00
110572,Wisconsin,flood,2016-09-24 14:00:00,2016-09-25 14:00:00,0.0,43.6527,-89.5864,2016-09-24,14:00:00
110572,Wisconsin,flood,2016-09-22 12:00:00,2016-09-26 16:00:00,3000.0,43.5834,-90.1345,2016-09-22,12:00:00
106314,Florida,flood,2016-06-09 13:00:00,2016-06-09 19:00:00,5000.0,28.01,-80.64,2016-06-09,13:00:00
106360,Florida,flood,2016-06-30 17:30:00,2016-06-30 20:30:00,10000.0,28.6423,-81.2738,2016-06-30,17:30:00
109800,Alabama,flood,2016-08-12 09:40:00,2016-08-12 11:40:00,0.0,30.6604,-88.1268,2016-08-12,09:40:00
109800,Alabama,flood,2016-08-12 08:00:00,2016-08-12 10:45:00,0.0,30.3066,-87.7231,2016-08-12,08:00:00
107308,Minnesota,flood,2016-08-10 21:00:00,2016-08-11 06:00:00,0.0,45.1687,-95.1416,2016-08-10,21:00:00
108830,Minnesota,flood,2016-09-22 06:00:00,2016-09-23 18:00:00,0.0,43.8722,-93.7972,2016-09-22,06:00:00
108830,Minnesota,flood,2016-09-22 06:00:00,2016-09-23 18:00:00,280000.0,43.8168,-93.6131,2016-09-22,06:00:00
108830,Minnesota,flood,2016-09-22 06:00:00,2016-09-23 18:00:00,0.0,44.163000000000004,-93.3872,2016-09-22,06:00:00
108830,Minnesota,flood,2016-09-22 06:00:00,2016-09-23 18:00:00,0.0,43.8504,-93.4123,2016-09-22,06:00:00
108830,Minnesota,flood,2016-09-22 06:00:00,2016-09-23 18:00:00,0.0,44.2044,-93.0051,2016-09-22,06:00:00
108830,Minnesota,flood,2016-09-22 06:00:00,2016-09-23 18:00:00,700000.0,44.2007,-93.5252,2016-09-22,06:00:00
108830,Minnesota,flood,2016-09-22 06:00:00,2016-09-23 18:00:00,0.0,44.2472,-93.9949,2016-09-22,06:00:00
105766,Montana,flood,2016-05-22 19:28:00,2016-05-24 08:15:00,35000.0,48.37,-114.18,2016-05-22,19:28:00
112564,California,flood,2016-12-15 13:28:00,2016-12-15 14:28:00,0.0,38.23,-122.5379,2016-12-15,13:28:00
112564,California,flood,2016-12-15 13:28:00,2016-12-15 14:30:00,0.0,38.25,-122.3,2016-12-15,13:28:00
112564,California,flood,2016-12-15 14:00:00,2016-12-15 15:00:00,0.0,37.8277,-122.2713,2016-12-15,14:00:00
112566,California,flood,2016-12-10 14:21:00,2016-12-10 15:21:00,0.0,37.3421,-121.8563,2016-12-10,14:21:00
112566,California,flood,2016-12-10 14:41:00,2016-12-10 15:41:00,0.0,37.3902,-121.9209,2016-12-10,14:41:00
112566,California,flood,2016-12-10 15:13:00,2016-12-10 16:13:00,0.0,37.3226,-121.8943,2016-12-10,15:13:00
112566,California,flood,2016-12-10 17:31:00,2016-12-10 18:31:00,0.0,37.4034,-122.0705,2016-12-10,17:31:00
112567,California,flood,2016-12-23 11:30:00,2016-12-23 12:30:00,0.0,37.1402,-122.13,2016-12-23,11:30:00
104038,Nebraska,flood,2016-04-27 13:37:00,2016-04-29 10:15:00,0.0,40.1002,-95.4252,2016-04-27,13:37:00
104823,Nebraska,flood,2016-04-20 20:15:00,2016-04-20 23:00:00,0.0,41.1988,-96.62,2016-04-20,20:15:00
104825,Nebraska,flood,2016-04-30 12:45:00,2016-04-30 23:59:00,0.0,40.446,-95.6614,2016-04-30,12:45:00
104825,Nebraska,flood,2016-04-30 10:30:00,2016-04-30 23:59:00,0.0,40.035,-95.4073,2016-04-30,10:30:00
104830,Nebraska,flood,2016-05-26 14:13:00,2016-05-26 14:13:00,0.0,40.77,-96.69,2016-05-26,14:13:00
105466,Iowa,flood,2016-05-10 22:28:00,2016-05-12 02:45:00,0.0,40.7005,-95.6003,2016-05-10,22:28:00
105466,Iowa,flood,2016-05-11 03:00:00,2016-05-11 06:45:00,0.0,40.692,-95.5735,2016-05-11,03:00:00
105466,Iowa,flood,2016-05-11 03:45:00,2016-05-12 09:45:00,0.0,40.6281,-95.6315,2016-05-11,03:45:00
105476,Iowa,flood,2016-05-26 23:00:00,2016-05-27 21:52:00,0.0,40.7093,-95.5917,2016-05-26,23:00:00
105476,Iowa,flood,2016-05-27 03:38:00,2016-05-27 10:33:00,0.0,41.04,-95.2357,2016-05-27,03:38:00
105476,Iowa,flood,2016-05-27 09:45:00,2016-05-28 05:30:00,0.0,40.6611,-95.6096,2016-05-27,09:45:00
105476,Iowa,flood,2016-05-27 10:45:00,2016-05-27 18:45:00,0.0,40.5846,-95.6371,2016-05-27,10:45:00
105503,Nebraska,flood,2016-05-01 14:00:00,2016-05-03 02:30:00,0.0,41.0177,-95.8712,2016-05-01,14:00:00
105503,Nebraska,flood,2016-05-01 03:30:00,2016-05-05 15:30:00,0.0,40.6838,-95.848,2016-05-01,03:30:00
105503,Nebraska,flood,2016-05-01 00:00:00,2016-05-16 00:45:00,0.0,40.414,-95.6614,2016-05-01,00:00:00
105503,Nebraska,flood,2016-05-01 00:00:00,2016-05-16 18:00:00,0.0,40.0526,-95.4252,2016-05-01,00:00:00
105505,Nebraska,flood,2016-05-11 20:00:00,2016-05-13 01:30:00,0.0,41.0315,-95.8729,2016-05-11,20:00:00
105505,Nebraska,flood,2016-05-11 14:30:00,2016-05-14 04:30:00,0.0,40.6637,-95.8073,2016-05-11,14:30:00
105505,Nebraska,flood,2016-05-11 04:46:00,2016-05-11 07:03:00,0.0,41.2984,-96.25299999999999,2016-05-11,04:46:00
105505,Nebraska,flood,2016-05-11 06:14:00,2016-05-12 09:05:00,0.0,41.2037,-96.6062,2016-05-11,06:14:00
105505,Nebraska,flood,2016-05-13 14:32:00,2016-05-15 07:22:00,0.0,41.1164,-97.3564,2016-05-13,14:32:00
105511,Nebraska,flood,2016-05-28 10:53:00,2016-05-31 23:39:00,0.0,40.6381,-96.9713,2016-05-28,10:53:00
105511,Nebraska,flood,2016-05-28 06:37:00,2016-05-30 07:00:00,0.0,40.9353,-97.161,2016-05-28,06:37:00
105511,Nebraska,flood,2016-05-28 00:33:00,2016-05-31 09:10:00,0.0,40.4992,-97.0041,2016-05-28,00:33:00
105511,Nebraska,flood,2016-05-27 00:54:00,2016-05-27 09:05:00,0.0,40.4318,-95.8513,2016-05-27,00:54:00
105511,Nebraska,flood,2016-05-27 01:00:00,2016-05-30 17:15:00,0.0,40.4123,-95.6607,2016-05-27,01:00:00
105511,Nebraska,flood,2016-05-27 04:15:00,2016-05-31 23:59:00,0.0,40.0644,-95.4183,2016-05-27,04:15:00
105511,Nebraska,flood,2016-05-26 19:00:00,2016-05-27 04:45:00,0.0,40.8093,-95.9249,2016-05-26,19:00:00
106469,Nebraska,flood,2016-06-18 12:15:00,2016-06-18 19:45:00,0.0,41.1965,-96.6337,2016-06-18,12:15:00
106469,Nebraska,flood,2016-06-18 04:23:00,2016-06-19 03:47:00,0.0,41.5515,-96.5413,2016-06-18,04:23:00
106469,Nebraska,flood,2016-06-18 01:49:00,2016-06-18 16:23:00,0.0,41.646,-96.6388,2016-06-18,01:49:00
106469,Nebraska,flood,2016-06-18 01:50:00,2016-06-18 03:01:00,0.0,41.3116,-96.2861,2016-06-18,01:50:00
106493,Iowa,flood,2016-07-18 08:51:00,2016-07-18 08:51:00,0.0,40.8393,-95.0091,2016-07-18,08:51:00
103794,Tennessee,flood,2016-02-02 22:00:00,2016-02-03 00:00:00,10000.0,36.6267,-87.7341,2016-02-02,22:00:00
103794,Tennessee,flood,2016-02-03 04:00:00,2016-02-03 08:00:00,5000.0,36.329,-87.1197,2016-02-03,04:00:00
104737,Tennessee,flood,2016-04-01 06:00:00,2016-04-01 08:00:00,3000.0,35.3067,-85.9437,2016-04-01,06:00:00
